instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt_hourly,cnt_day,hourly_ratio,cnt_day_scaled
7858,2011-11-29,4,0,11,1,0,2,1,1,21.32,25.0,83.0,6.0032,1,16,17,2914,0.005833905284831846,1.457
7859,2011-11-29,4,0,11,2,0,2,1,2,20.5,24.240000000000002,88.0,0.0,0,5,5,2914,0.0017158544955387784,1.457
7860,2011-11-29,4,0,11,3,0,2,1,2,20.5,24.240000000000002,88.0,0.0,0,2,2,2914,0.0006863417982155113,1.457
7861,2011-11-29,4,0,11,4,0,2,1,2,21.32,25.0,83.0,22.0028,1,5,6,2914,0.002059025394646534,1.457
7862,2011-11-29,4,0,11,5,0,2,1,1,20.5,24.240000000000002,88.0,19.0012,1,21,22,2914,0.0075497597803706245,1.457
7863,2011-11-29,4,0,11,6,0,2,1,1,21.32,25.0,83.0,19.0012,1,88,89,2914,0.030542210020590255,1.457
7864,2011-11-29,4,0,11,7,0,2,1,1,21.32,25.0,77.0,15.001299999999999,12,330,342,2914,0.11736444749485243,1.457
7865,2011-11-29,4,0,11,8,0,2,1,1,22.14,25.759999999999998,77.0,19.0012,9,440,449,2914,0.1540837336993823,1.457
7866,2011-11-29,4,0,11,9,0,2,1,3,22.96,26.515,73.0,27.999299999999998,5,197,202,2914,0.06932052161976665,1.457
7867,2011-11-29,4,0,11,10,0,2,1,3,22.96,26.515,73.0,27.999299999999998,2,34,36,2914,0.012354152367879203,1.457
7868,2011-11-29,4,0,11,11,0,2,1,3,20.5,24.240000000000002,88.0,19.999499999999998,1,10,11,2914,0.0037748798901853123,1.457
7869,2011-11-29,4,0,11,12,0,2,1,3,17.22,21.21,82.0,27.999299999999998,1,17,18,2914,0.0061770761839396015,1.457
7870,2011-11-29,4,0,11,13,0,2,1,3,17.22,21.21,77.0,19.0012,0,22,22,2914,0.0075497597803706245,1.457
7871,2011-11-29,4,0,11,14,0,2,1,3,16.400000000000002,20.455000000000002,94.0,12.998000000000001,1,35,36,2914,0.012354152367879203,1.457
7872,2011-11-29,4,0,11,15,0,2,1,3,16.400000000000002,20.455000000000002,87.0,22.0028,5,60,65,2914,0.02230610844200412,1.457
7873,2011-11-29,4,0,11,16,0,2,1,3,16.400000000000002,20.455000000000002,87.0,15.001299999999999,5,146,151,2914,0.051818805765271106,1.457
7874,2011-11-29,4,0,11,17,0,2,1,2,16.400000000000002,20.455000000000002,87.0,19.999499999999998,8,346,354,2914,0.12148249828414551,1.457
7875,2011-11-29,4,0,11,18,0,2,1,2,16.400000000000002,20.455000000000002,82.0,19.999499999999998,11,347,358,2914,0.12285518188057652,1.457
7876,2011-11-29,4,0,11,19,0,2,1,2,16.400000000000002,20.455000000000002,82.0,22.0028,6,244,250,2914,0.08579272477693892,1.457
7877,2011-11-29,4,0,11,20,0,2,1,2,15.58,19.695,87.0,16.997899999999998,8,176,184,2914,0.06314344543582705,1.457
7878,2011-11-29,4,0,11,21,0,2,1,2,15.58,19.695,87.0,16.997899999999998,9,116,125,2914,0.04289636238846946,1.457
7879,2011-11-29,4,0,11,22,0,2,1,1,15.58,19.695,82.0,19.999499999999998,5,90,95,2914,0.03260123541523679,1.457
7880,2011-11-29,4,0,11,23,0,2,1,1,14.76,16.665,76.0,26.0027,0,53,53,2914,0.01818805765271105,1.457
7881,2011-11-30,4,0,11,0,0,3,1,1,14.76,16.665,62.0,27.999299999999998,1,23,24,3613,0.0066426792139496265,1.8065
7882,2011-11-30,4,0,11,1,0,3,1,1,13.940000000000001,15.15,66.0,22.0028,0,8,8,3613,0.0022142264046498754,1.8065
7883,2011-11-30,4,0,11,2,0,3,1,1,13.120000000000001,15.909999999999998,70.0,11.0014,0,5,5,3613,0.0013838915029061722,1.8065
7884,2011-11-30,4,0,11,3,0,3,1,1,13.120000000000001,15.909999999999998,70.0,11.0014,0,1,1,3613,0.0002767783005812344,1.8065
7885,2011-11-30,4,0,11,4,0,3,1,1,12.299999999999999,14.395,75.0,15.001299999999999,0,5,5,3613,0.0013838915029061722,1.8065
7886,2011-11-30,4,0,11,5,0,3,1,1,11.48,13.635,81.0,12.998000000000001,1,21,22,3613,0.006089122612787158,1.8065
7887,2011-11-30,4,0,11,6,0,3,1,1,10.66,13.635,87.0,7.0015,3,100,103,3613,0.028508164959867147,1.8065
7888,2011-11-30,4,0,11,7,0,3,1,1,10.66,13.635,81.0,7.0015,9,276,285,3613,0.07888181566565182,1.8065
7889,2011-11-30,4,0,11,8,0,3,1,1,11.48,13.635,81.0,12.998000000000001,13,465,478,3613,0.13230002767783006,1.8065
7890,2011-11-30,4,0,11,9,0,3,1,1,12.299999999999999,14.395,75.0,19.0012,7,186,193,3613,0.053418212012178244,1.8065
7891,2011-11-30,4,0,11,10,0,3,1,1,13.940000000000001,15.909999999999998,66.0,15.001299999999999,15,95,110,3613,0.030445613063935787,1.8065
7892,2011-11-30,4,0,11,11,0,3,1,1,15.58,19.695,54.0,19.999499999999998,10,112,122,3613,0.0337669526709106,1.8065
7893,2011-11-30,4,0,11,12,0,3,1,2,14.76,16.665,53.0,19.0012,12,148,160,3613,0.04428452809299751,1.8065
7894,2011-11-30,4,0,11,13,0,3,1,2,15.58,19.695,43.0,23.9994,16,131,147,3613,0.04068641018544146,1.8065
7895,2011-11-30,4,0,11,14,0,3,1,2,15.58,19.695,43.0,23.9994,13,99,112,3613,0.030999169665098258,1.8065
7896,2011-11-30,4,0,11,15,0,3,1,1,14.76,16.665,46.0,22.0028,11,104,115,3613,0.03182950456684196,1.8065
7897,2011-11-30,4,0,11,16,0,3,1,1,14.76,16.665,46.0,19.0012,27,199,226,3613,0.06255189593135899,1.8065
7898,2011-11-30,4,0,11,17,0,3,1,2,13.940000000000001,15.15,49.0,22.0028,15,365,380,3613,0.10517575422086908,1.8065
7899,2011-11-30,4,0,11,18,0,3,1,1,13.940000000000001,15.15,49.0,22.0028,7,369,376,3613,0.10406864101854414,1.8065
7900,2011-11-30,4,0,11,19,0,3,1,2,13.120000000000001,15.15,56.99999999999999,19.0012,6,273,279,3613,0.0772211458621644,1.8065
7901,2011-11-30,4,0,11,20,0,3,1,2,13.120000000000001,15.15,56.99999999999999,19.0012,6,184,190,3613,0.05258787711043454,1.8065
7902,2011-11-30,4,0,11,21,0,3,1,1,13.120000000000001,14.395,53.0,26.0027,7,128,135,3613,0.03736507057846665,1.8065
7903,2011-11-30,4,0,11,22,0,3,1,1,12.299999999999999,13.635,56.00000000000001,19.999499999999998,5,82,87,3613,0.024079712150567395,1.8065
7904,2011-11-30,4,0,11,23,0,3,1,1,11.48,12.879999999999999,52.0,19.0012,4,46,50,3613,0.013838915029061722,1.8065
7905,2011-12-01,4,0,12,0,0,4,1,1,11.48,12.879999999999999,52.0,22.0028,1,19,20,3727,0.005366246310705662,1.8635
7906,2011-12-01,4,0,12,1,0,4,1,1,10.66,12.120000000000001,60.0,19.0012,1,9,10,3727,0.002683123155352831,1.8635
7907,2011-12-01,4,0,12,2,0,4,1,1,10.66,11.365,56.00000000000001,19.999499999999998,1,8,9,3727,0.0024148108398175474,1.8635
7908,2011-12-01,4,0,12,3,0,4,1,1,10.66,12.120000000000001,56.00000000000001,16.997899999999998,1,6,7,3727,0.0018781862087469815,1.8635
7909,2011-12-01,4,0,12,4,0,4,1,1,10.66,12.120000000000001,56.00000000000001,19.0012,0,1,1,3727,0.00026831231553528306,1.8635
7910,2011-12-01,4,0,12,5,0,4,1,1,10.66,12.120000000000001,56.00000000000001,16.997899999999998,1,23,24,3727,0.006439495572846793,1.8635
7911,2011-12-01,4,0,12,6,0,4,1,1,9.84,10.605,65.0,19.0012,5,92,97,3727,0.02602629460692246,1.8635
7912,2011-12-01,4,0,12,7,0,4,1,1,9.84,10.605,65.0,23.9994,11,265,276,3727,0.07405419908773812,1.8635
7913,2011-12-01,4,0,12,8,0,4,1,1,10.66,11.365,60.0,22.0028,15,462,477,3727,0.12798497451033003,1.8635
7914,2011-12-01,4,0,12,9,0,4,1,1,12.299999999999999,13.635,52.0,22.0028,9,215,224,3727,0.06010195867990341,1.8635
7915,2011-12-01,4,0,12,10,0,4,1,1,13.120000000000001,15.15,53.0,19.999499999999998,7,86,93,3727,0.024953045344781325,1.8635
7916,2011-12-01,4,0,12,11,0,4,1,1,13.940000000000001,15.909999999999998,49.0,16.997899999999998,7,95,102,3727,0.027367856184598874,1.8635
7917,2011-12-01,4,0,12,12,0,4,1,1,14.76,17.424999999999997,46.0,15.001299999999999,9,139,148,3727,0.03971022269922189,1.8635
7918,2011-12-01,4,0,12,13,0,4,1,1,16.400000000000002,20.455000000000002,40.0,15.001299999999999,17,137,154,3727,0.041320096592433596,1.8635
7919,2011-12-01,4,0,12,14,0,4,1,1,16.400000000000002,20.455000000000002,40.0,15.001299999999999,20,130,150,3727,0.04024684733029246,1.8635
7920,2011-12-01,4,0,12,15,0,4,1,1,16.400000000000002,20.455000000000002,40.0,15.001299999999999,10,144,154,3727,0.041320096592433596,1.8635
7921,2011-12-01,4,0,12,16,0,4,1,1,16.400000000000002,20.455000000000002,40.0,12.998000000000001,9,192,201,3727,0.0539307754225919,1.8635
7922,2011-12-01,4,0,12,17,0,4,1,1,14.76,17.424999999999997,46.0,8.9981,9,409,418,3727,0.11215454789374832,1.8635
7923,2011-12-01,4,0,12,18,0,4,1,1,14.76,18.18,43.0,7.0015,12,393,405,3727,0.10866648779178964,1.8635
7924,2011-12-01,4,0,12,19,0,4,1,1,13.940000000000001,17.424999999999997,46.0,7.0015,9,219,228,3727,0.06117520794204454,1.8635
7925,2011-12-01,4,0,12,20,0,4,1,1,13.940000000000001,17.424999999999997,46.0,7.0015,12,178,190,3727,0.050979339951703784,1.8635
7926,2011-12-01,4,0,12,21,0,4,1,1,12.299999999999999,15.909999999999998,61.0,7.0015,8,154,162,3727,0.043466595116715856,1.8635
7927,2011-12-01,4,0,12,22,0,4,1,1,12.299999999999999,16.665,61.0,0.0,5,99,104,3727,0.02790448081566944,1.8635
7928,2011-12-01,4,0,12,23,0,4,1,1,10.66,14.395,70.0,6.0032,3,70,73,3727,0.019586799034075664,1.8635
7929,2011-12-02,4,0,12,0,0,5,1,1,10.66,14.395,70.0,6.0032,6,32,38,3940,0.009644670050761422,1.97
7930,2011-12-02,4,0,12,1,0,5,1,1,9.84,14.395,75.0,0.0,1,14,15,3940,0.0038071065989847717,1.97
7931,2011-12-02,4,0,12,2,0,5,1,1,9.84,14.395,75.0,0.0,0,10,10,3940,0.0025380710659898475,1.97
7932,2011-12-02,4,0,12,3,0,5,1,1,9.02,13.635,80.0,0.0,0,1,1,3940,0.0002538071065989848,1.97
7933,2011-12-02,4,0,12,4,0,5,1,1,9.02,13.635,80.0,0.0,0,3,3,3940,0.0007614213197969543,1.97
7934,2011-12-02,4,0,12,5,0,5,1,1,9.02,12.879999999999999,80.0,6.0032,0,23,23,3940,0.0058375634517766496,1.97
7935,2011-12-02,4,0,12,6,0,5,1,1,9.02,13.635,80.0,0.0,3,84,87,3940,0.022081218274111674,1.97
7936,2011-12-02,4,0,12,7,0,5,1,1,9.02,12.879999999999999,87.0,6.0032,6,199,205,3940,0.05203045685279188,1.97
7937,2011-12-02,4,0,12,8,0,5,1,1,9.84,14.395,87.0,0.0,13,432,445,3940,0.11294416243654823,1.97
7938,2011-12-02,4,0,12,9,0,5,1,1,11.48,15.909999999999998,81.0,0.0,12,234,246,3940,0.062436548223350256,1.97
7939,2011-12-02,4,0,12,10,0,5,1,1,12.299999999999999,14.395,75.0,15.001299999999999,16,89,105,3940,0.0266497461928934,1.97
7940,2011-12-02,4,0,12,11,0,5,1,1,13.940000000000001,16.665,66.0,11.0014,18,142,160,3940,0.04060913705583756,1.97
7941,2011-12-02,4,0,12,12,0,5,1,1,14.76,17.424999999999997,56.99999999999999,8.9981,18,186,204,3940,0.05177664974619289,1.97
7942,2011-12-02,4,0,12,13,0,5,1,1,16.400000000000002,20.455000000000002,47.0,8.9981,19,188,207,3940,0.05253807106598985,1.97
7943,2011-12-02,4,0,12,14,0,5,1,1,17.22,21.21,44.0,7.0015,25,145,170,3940,0.04314720812182741,1.97
7944,2011-12-02,4,0,12,15,0,5,1,1,17.22,21.21,41.0,6.0032,24,175,199,3940,0.05050761421319797,1.97
7945,2011-12-02,4,0,12,16,0,5,1,1,17.22,21.21,41.0,6.0032,22,254,276,3940,0.0700507614213198,1.97
7946,2011-12-02,4,0,12,17,0,5,1,1,17.22,21.21,38.0,0.0,20,391,411,3940,0.10431472081218274,1.97
7947,2011-12-02,4,0,12,18,0,5,1,1,16.400000000000002,20.455000000000002,50.0,0.0,10,362,372,3940,0.09441624365482233,1.97
7948,2011-12-02,4,0,12,19,0,5,1,1,13.940000000000001,15.909999999999998,53.0,16.997899999999998,13,252,265,3940,0.06725888324873096,1.97
7949,2011-12-02,4,0,12,20,0,5,1,1,15.58,19.695,40.0,19.0012,12,178,190,3940,0.048223350253807105,1.97
7950,2011-12-02,4,0,12,21,0,5,1,1,13.940000000000001,16.665,49.0,12.998000000000001,9,102,111,3940,0.02817258883248731,1.97
7951,2011-12-02,4,0,12,22,0,5,1,1,13.120000000000001,15.909999999999998,53.0,12.998000000000001,7,95,102,3940,0.025888324873096447,1.97
7952,2011-12-02,4,0,12,23,0,5,1,1,13.120000000000001,15.15,53.0,19.0012,14,81,95,3940,0.024111675126903553,1.97
7953,2011-12-03,4,0,12,0,0,6,0,1,12.299999999999999,14.395,56.00000000000001,16.997899999999998,10,65,75,3614,0.02075262866629773,1.807
7954,2011-12-03,4,0,12,1,0,6,0,1,10.66,12.879999999999999,65.0,12.998000000000001,9,62,71,3614,0.019645821804095187,1.807
7955,2011-12-03,4,0,12,2,0,6,0,1,10.66,12.879999999999999,65.0,11.0014,9,41,50,3614,0.01383508577753182,1.807
7956,2011-12-03,4,0,12,3,0,6,0,1,9.84,12.120000000000001,70.0,8.9981,4,5,9,3614,0.0024903154399557276,1.807
7957,2011-12-03,4,0,12,4,0,6,0,1,9.02,11.365,75.0,8.9981,1,7,8,3614,0.002213613724405091,1.807
7958,2011-12-03,4,0,12,5,0,6,0,1,9.84,12.879999999999999,70.0,6.0032,0,6,6,3614,0.0016602102933038186,1.807
7959,2011-12-03,4,0,12,6,0,6,0,1,9.84,12.879999999999999,65.0,7.0015,1,10,11,3614,0.0030437188710570003,1.807
7960,2011-12-03,4,0,12,7,0,6,0,1,9.02,12.879999999999999,75.0,6.0032,2,24,26,3614,0.007194244604316547,1.807
7961,2011-12-03,4,0,12,8,0,6,0,1,9.84,12.879999999999999,75.0,6.0032,1,62,63,3614,0.017432208079690092,1.807
7962,2011-12-03,4,0,12,9,0,6,0,1,10.66,13.635,70.0,7.0015,25,99,124,3614,0.03431101272827892,1.807
7963,2011-12-03,4,0,12,10,0,6,0,1,13.120000000000001,16.665,61.0,8.9981,22,173,195,3614,0.0539568345323741,1.807
7964,2011-12-03,4,0,12,11,0,6,0,1,13.120000000000001,16.665,56.99999999999999,6.0032,48,227,275,3614,0.07609297177642502,1.807
7965,2011-12-03,4,0,12,12,0,6,0,1,14.76,18.94,50.0,0.0,78,280,358,3614,0.09905921416712783,1.807
7966,2011-12-03,4,0,12,13,0,6,0,1,14.76,18.18,50.0,6.0032,70,222,292,3614,0.08079690094078583,1.807
7967,2011-12-03,4,0,12,14,0,6,0,1,14.76,18.94,46.0,0.0,92,251,343,3614,0.0949086884338683,1.807
7968,2011-12-03,4,0,12,15,0,6,0,1,15.58,19.695,46.0,0.0,100,237,337,3614,0.09324847814056447,1.807
7969,2011-12-03,4,0,12,16,0,6,0,1,15.58,19.695,46.0,0.0,75,230,305,3614,0.08439402324294411,1.807
7970,2011-12-03,4,0,12,17,0,6,0,1,14.76,18.94,62.0,0.0,46,186,232,3614,0.06419479800774765,1.807
7971,2011-12-03,4,0,12,18,0,6,0,1,13.940000000000001,16.665,53.0,8.9981,31,193,224,3614,0.06198118428334256,1.807
7972,2011-12-03,4,0,12,19,0,6,0,1,12.299999999999999,15.909999999999998,61.0,6.0032,31,144,175,3614,0.048422800221361376,1.807
7973,2011-12-03,4,0,12,20,0,6,0,1,12.299999999999999,15.909999999999998,61.0,6.0032,17,110,127,3614,0.03514111787493082,1.807
7974,2011-12-03,4,0,12,21,0,6,0,2,12.299999999999999,15.909999999999998,61.0,6.0032,5,104,109,3614,0.03016048699501937,1.807
7975,2011-12-03,4,0,12,22,0,6,0,2,13.120000000000001,16.665,61.0,6.0032,17,97,114,3614,0.03154399557277255,1.807
7976,2011-12-03,4,0,12,23,0,6,0,1,12.299999999999999,15.15,70.0,8.9981,12,73,85,3614,0.023519645821804096,1.807
7977,2011-12-04,4,0,12,0,0,0,0,1,12.299999999999999,15.909999999999998,70.0,7.0015,19,64,83,3485,0.02381635581061693,1.7425
7978,2011-12-04,4,0,12,1,0,0,0,1,12.299999999999999,15.909999999999998,75.0,6.0032,20,54,74,3485,0.021233859397417502,1.7425
7979,2011-12-04,4,0,12,2,0,0,0,1,10.66,15.15,81.0,0.0,11,51,62,3485,0.017790530846484937,1.7425
7980,2011-12-04,4,0,12,3,0,0,0,1,11.48,15.909999999999998,75.0,0.0,7,34,41,3485,0.011764705882352941,1.7425
7981,2011-12-04,4,0,12,4,0,0,0,1,10.66,15.15,87.0,0.0,2,9,11,3485,0.0031563845050215206,1.7425
7982,2011-12-04,4,0,12,5,0,0,0,1,10.66,15.15,81.0,0.0,2,2,4,3485,0.0011477761836441894,1.7425
7983,2011-12-04,4,0,12,6,0,0,0,1,9.84,14.395,93.0,0.0,1,3,4,3485,0.0011477761836441894,1.7425
7984,2011-12-04,4,0,12,7,0,0,0,1,10.66,15.15,87.0,0.0,3,23,26,3485,0.007460545193687231,1.7425
7985,2011-12-04,4,0,12,8,0,0,0,1,10.66,15.15,87.0,0.0,7,48,55,3485,0.015781922525107604,1.7425
7986,2011-12-04,4,0,12,9,0,0,0,1,12.299999999999999,16.665,81.0,0.0,12,114,126,3485,0.036154949784791966,1.7425
7987,2011-12-04,4,0,12,10,0,0,0,1,13.120000000000001,16.665,81.0,8.9981,36,180,216,3485,0.06197991391678623,1.7425
7988,2011-12-04,4,0,12,11,0,0,0,1,13.940000000000001,16.665,81.0,11.0014,48,206,254,3485,0.07288378766140603,1.7425
7989,2011-12-04,4,0,12,12,0,0,0,1,14.76,17.424999999999997,81.0,11.0014,82,247,329,3485,0.09440459110473458,1.7425
7990,2011-12-04,4,0,12,13,0,0,0,1,16.400000000000002,20.455000000000002,66.0,15.001299999999999,88,269,357,3485,0.1024390243902439,1.7425
7991,2011-12-04,4,0,12,14,0,0,0,1,17.22,21.21,62.0,8.9981,77,246,323,3485,0.09268292682926829,1.7425
7992,2011-12-04,4,0,12,15,0,0,0,1,17.22,21.21,62.0,12.998000000000001,69,227,296,3485,0.08493543758967001,1.7425
7993,2011-12-04,4,0,12,16,0,0,0,1,17.22,21.21,57.99999999999999,15.001299999999999,64,266,330,3485,0.09469153515064563,1.7425
7994,2011-12-04,4,0,12,17,0,0,0,1,15.58,19.695,76.0,8.9981,38,207,245,3485,0.0703012912482066,1.7425
7995,2011-12-04,4,0,12,18,0,0,0,1,15.58,19.695,71.0,0.0,10,161,171,3485,0.049067431850789094,1.7425
7996,2011-12-04,4,0,12,19,0,0,0,1,15.58,19.695,76.0,0.0,15,158,173,3485,0.049641319942611194,1.7425
7997,2011-12-04,4,0,12,20,0,0,0,1,14.76,17.424999999999997,76.0,8.9981,8,116,124,3485,0.03558106169296987,1.7425
7998,2011-12-04,4,0,12,21,0,0,0,1,14.76,18.18,81.0,7.0015,7,65,72,3485,0.02065997130559541,1.7425
7999,2011-12-04,4,0,12,22,0,0,0,1,13.940000000000001,17.424999999999997,87.0,7.0015,5,59,64,3485,0.01836441893830703,1.7425
8000,2011-12-04,4,0,12,23,0,0,0,1,13.940000000000001,17.424999999999997,87.0,7.0015,3,42,45,3485,0.01291248206599713,1.7425
8001,2011-12-05,4,0,12,0,0,1,1,1,13.120000000000001,16.665,87.0,6.0032,3,21,24,3811,0.006297559695617948,1.9055
8002,2011-12-05,4,0,12,1,0,1,1,1,13.120000000000001,17.424999999999997,87.0,0.0,2,10,12,3811,0.003148779847808974,1.9055
8003,2011-12-05,4,0,12,2,0,1,1,1,13.120000000000001,17.424999999999997,87.0,0.0,0,8,8,3811,0.0020991865652059826,1.9055
8004,2011-12-05,4,0,12,3,0,1,1,1,13.120000000000001,17.424999999999997,87.0,0.0,0,2,2,3811,0.0005247966413014956,1.9055
8005,2011-12-05,4,0,12,4,0,1,1,1,12.299999999999999,15.909999999999998,87.0,7.0015,0,7,7,3811,0.0018367882445552348,1.9055
8006,2011-12-05,4,0,12,5,0,1,1,1,12.299999999999999,15.909999999999998,87.0,7.0015,1,24,25,3811,0.006559958016268696,1.9055
8007,2011-12-05,4,0,12,6,0,1,1,1,12.299999999999999,15.909999999999998,93.0,6.0032,1,89,90,3811,0.023615848858567306,1.9055
8008,2011-12-05,4,0,12,7,0,1,1,1,13.120000000000001,17.424999999999997,90.0,0.0,9,274,283,3811,0.07425872474416163,1.9055
8009,2011-12-05,4,0,12,8,0,1,1,1,13.120000000000001,17.424999999999997,93.0,0.0,12,392,404,3811,0.10600892154290213,1.9055
8010,2011-12-05,4,0,12,9,0,1,1,2,14.76,18.18,87.0,6.0032,12,178,190,3811,0.049855680923642086,1.9055
8011,2011-12-05,4,0,12,10,0,1,1,2,14.76,18.18,87.0,6.0032,9,78,87,3811,0.02282865389661506,1.9055
8012,2011-12-05,4,0,12,11,0,1,1,2,14.76,18.18,87.0,6.0032,17,106,123,3811,0.032274993440041984,1.9055
8013,2011-12-05,4,0,12,12,0,1,1,2,16.400000000000002,20.455000000000002,76.0,7.0015,29,125,154,3811,0.040409341380215166,1.9055
8014,2011-12-05,4,0,12,13,0,1,1,2,17.22,21.21,71.0,6.0032,18,153,171,3811,0.04487011283127788,1.9055
8015,2011-12-05,4,0,12,14,0,1,1,2,18.86,22.725,67.0,0.0,7,126,133,3811,0.034898976646549465,1.9055
8016,2011-12-05,4,0,12,15,0,1,1,2,18.86,22.725,72.0,6.0032,16,132,148,3811,0.038834951456310676,1.9055
8017,2011-12-05,4,0,12,16,0,1,1,1,20.5,24.240000000000002,63.0,6.0032,10,238,248,3811,0.06507478352138546,1.9055
8018,2011-12-05,4,0,12,17,0,1,1,1,17.22,21.21,77.0,0.0,16,430,446,3811,0.11702965101023353,1.9055
8019,2011-12-05,4,0,12,18,0,1,1,1,18.04,21.97,77.0,0.0,13,386,399,3811,0.10469692993964838,1.9055
8020,2011-12-05,4,0,12,19,0,1,1,2,18.86,22.725,77.0,0.0,13,295,308,3811,0.08081868276043033,1.9055
8021,2011-12-05,4,0,12,20,0,1,1,2,18.86,22.725,82.0,7.0015,15,190,205,3811,0.053791655733403304,1.9055
8022,2011-12-05,4,0,12,21,0,1,1,2,18.04,21.97,88.0,6.0032,10,166,176,3811,0.04618210443453162,1.9055
8023,2011-12-05,4,0,12,22,0,1,1,2,18.04,21.97,88.0,8.9981,12,94,106,3811,0.02781422198897927,1.9055
8024,2011-12-05,4,0,12,23,0,1,1,2,18.86,22.725,88.0,8.9981,8,54,62,3811,0.016268695880346365,1.9055
8025,2011-12-06,4,0,12,0,0,2,1,2,20.5,24.240000000000002,77.0,19.999499999999998,3,25,28,2594,0.01079414032382421,1.297
8026,2011-12-06,4,0,12,1,0,2,1,2,18.86,22.725,88.0,19.999499999999998,2,14,16,2594,0.006168080185042405,1.297
8027,2011-12-06,4,0,12,2,0,2,1,2,18.86,22.725,87.0,12.998000000000001,0,3,3,2594,0.001156515034695451,1.297
8028,2011-12-06,4,0,12,3,0,2,1,2,18.86,22.725,87.0,12.998000000000001,0,3,3,2594,0.001156515034695451,1.297
8029,2011-12-06,4,0,12,4,0,2,1,3,18.86,22.725,88.0,15.001299999999999,0,7,7,2594,0.0026985350809560524,1.297
8030,2011-12-06,4,0,12,5,0,2,1,3,18.86,22.725,88.0,15.001299999999999,0,20,20,2594,0.007710100231303007,1.297
8031,2011-12-06,4,0,12,6,0,2,1,2,18.04,21.97,94.0,19.0012,5,81,86,2594,0.03315343099460293,1.297
8032,2011-12-06,4,0,12,7,0,2,1,2,18.86,22.725,94.0,12.998000000000001,7,227,234,2594,0.09020817270624518,1.297
8033,2011-12-06,4,0,12,8,0,2,1,2,18.86,22.725,94.0,12.998000000000001,13,401,414,2594,0.15959907478797225,1.297
8034,2011-12-06,4,0,12,9,0,2,1,2,18.86,22.725,94.0,15.001299999999999,4,200,204,2594,0.07864302235929067,1.297
8035,2011-12-06,4,0,12,10,0,2,1,3,18.86,22.725,94.0,19.0012,6,44,50,2594,0.01927525057825752,1.297
8036,2011-12-06,4,0,12,11,0,2,1,3,18.86,22.725,94.0,16.997899999999998,4,28,32,2594,0.01233616037008481,1.297
8037,2011-12-06,4,0,12,12,0,2,1,3,18.86,22.725,100.0,15.001299999999999,5,50,55,2594,0.02120277563608327,1.297
8038,2011-12-06,4,0,12,13,0,2,1,3,18.86,22.725,100.0,12.998000000000001,6,65,71,2594,0.027370855821125674,1.297
8039,2011-12-06,4,0,12,14,0,2,1,3,19.68,23.485,100.0,15.001299999999999,6,69,75,2594,0.028912875867386275,1.297
8040,2011-12-06,4,0,12,15,0,2,1,3,20.5,24.240000000000002,100.0,12.998000000000001,2,43,45,2594,0.017347725520431765,1.297
8041,2011-12-06,4,0,12,16,0,2,1,3,18.86,22.725,100.0,16.997899999999998,4,84,88,2594,0.03392444101773323,1.297
8042,2011-12-06,4,0,12,17,0,2,1,2,18.86,22.725,100.0,15.001299999999999,13,249,262,2594,0.10100231303006939,1.297
8043,2011-12-06,4,0,12,18,0,2,1,2,18.86,22.725,100.0,19.0012,17,287,304,2594,0.11719352351580571,1.297
8044,2011-12-06,4,0,12,19,0,2,1,3,18.86,22.725,100.0,19.999499999999998,10,223,233,2594,0.08982266769468003,1.297
8045,2011-12-06,4,0,12,20,0,2,1,3,18.86,22.725,100.0,19.999499999999998,3,107,110,2594,0.04240555127216654,1.297
8046,2011-12-06,4,0,12,21,0,2,1,2,18.04,21.97,100.0,12.998000000000001,6,108,114,2594,0.04394757131842714,1.297
8047,2011-12-06,4,0,12,22,0,2,1,3,18.86,22.725,100.0,11.0014,5,82,87,2594,0.03353893600616808,1.297
8048,2011-12-06,4,0,12,23,0,2,1,3,18.86,22.725,100.0,11.0014,5,48,53,2594,0.020431765612952967,1.297
8049,2011-12-07,4,0,12,0,0,3,1,1,18.04,21.97,100.0,12.998000000000001,3,30,33,705,0.04680851063829787,0.3525
8050,2011-12-07,4,0,12,1,0,3,1,2,18.86,22.725,100.0,16.997899999999998,4,9,13,705,0.018439716312056736,0.3525
8051,2011-12-07,4,0,12,2,0,3,1,3,18.86,22.725,100.0,15.001299999999999,2,4,6,705,0.00851063829787234,0.3525
8052,2011-12-07,4,0,12,3,0,3,1,3,18.86,22.725,100.0,15.001299999999999,0,3,3,705,0.00425531914893617,0.3525
8053,2011-12-07,4,0,12,4,0,3,1,3,18.86,22.725,100.0,11.0014,0,1,1,705,0.0014184397163120568,0.3525
8054,2011-12-07,4,0,12,5,0,3,1,3,18.86,22.725,100.0,11.0014,0,3,3,705,0.00425531914893617,0.3525
8055,2011-12-07,4,0,12,6,0,3,1,3,19.68,23.485,100.0,27.999299999999998,0,18,18,705,0.02553191489361702,0.3525
8056,2011-12-07,4,0,12,7,0,3,1,3,18.04,21.97,100.0,7.0015,3,43,46,705,0.06524822695035461,0.3525
8057,2011-12-07,4,0,12,8,0,3,1,3,18.04,21.97,100.0,0.0,6,80,86,705,0.12198581560283688,0.3525
